Time(Sec)	X_ref_pos(i)	X_enc_pos(i)	X_pos_err(i)	X_vel_ff(f)	X_vel_fbf(f)	X_ref_acc(f)	X_command(f)	X_curr_abs(f)
8.58125	0	-26	26	0	443.274	0	-6.46409	0.0536304
8.5875	0	-29	29	0	-1460.78	0	-6.13637	0.0318
8.59375	0	-27	27	0	89.9784	0	-6.35228	0.0299367
8.6	0	-27	27	0	-2062.58	0	-6.04224	0.133227
8.60625	0	-28	28	0	-2474.33	0	-5.95142	0.0933242
8.6125	0	-27	27	0	1788.74	0	-6.50073	0.133227
8.61875	0	-29	29	0	1787.66	0	-6.43298	0.0148783
8.625	0	-28	28	0	357.712	0	-6.23904	0.0933242
8.63125	0	-25	25	0	-221.89	0	-6.19211	0.166966
8.6375	0	-30	30	0	-551.829	0	-6.02423	0.0873698
8.64375	0	-27	27	0	155.129	0	-6.13881	0.0351419
8.65	0	-28	28	0	2009.87	0	-6.34343	0.129745
8.65625	0	-29	29	0	2119.54	0	-6.32252	0.0382233
8.6625	0	-26	26	0	-1268.78	0	-5.89579	0.0413048
8.66875	0	-28	28	0	-103.54	0	-6.00069	0.0974675
8.675	0	-29	29	0	-4942.8	0	-5.27356	0.0642851
8.68125	0	-25	25	0	1890.05	0	-6.2572	0.0258455
8.6875	0	-29	29	0	-543.015	0	-5.82676	0.0274124
8.69375	0	-26	26	0	-944.717	0	-5.77901	0.0580181
8.7	0	-27	27	0	-718.378	0	-5.78935	0.0205883
8.70625	0	-26	26	0	-1651.84	0	-5.65422	0.0411484
8.7125	0	-26	26	0	-17.4256	0	-5.82988	0.0642851
8.71875	0	-26	26	0	926.328	0	-5.9203	0.0274124
8.725	0	-26	26	0	-2013.43	0	-5.50995	0.0413048
8.73125	0	-24	24	0	257.576	0	-5.8166	0.066914
8.7375	0	-27	27	0	957.831	0	-5.83428	0.0131557
8.74375	0	-25	25	0	-1952.16	0	-5.45385	0.0689854
8.75	0	-25	25	0	1599.27	0	-5.9153	0.0643894
8.75625	0	-25	25	0	1261.4	0	-5.82727	0.0158201
8.7625	0	-25	25	0	-1805.34	0	-5.40274	0.047155
8.76875	0	-24	24	0	2528.07	0	-5.96103	0.0483214
8.775	0	-25	25	0	-1050.49	0	-5.44738	0.107321
8.78125	0	-24	24	0	568.663	0	-5.64883	0.0149826
8.7875	0	-26	26	0	88.1135	0	-5.5346	0.01467
8.79375	0	-25	25	0	-1117.88	0	-5.36255	0.0474676
8.8	0	-24	24	0	711.302	0	-5.60317	0.0812069
8.80625	0	-26	26	0	56.5176	0	-5.44892	0.0720669
8.8125	0	-24	24	0	-274.836	0	-5.42114	0.0195787
8.81875	0	-25	25	0	-493.18	0	-5.35725	0.108783
8.825	0	-27	27	0	871.184	0	-5.46162	0.129745
8.83125	0	-23	23	0	588.685	0	-5.4776	0.107321
8.8375	0	-27	27	0	-1047.51	0	-5.17279	0.107321
8.84375	0	-24	24	0	-2964.8	0	-4.93802	0.0329139
8.85	0	-24	24	0	909.876	0	-5.43898	0.0413048
8.85625	0	-26	26	0	-359.857	0	-5.19548	0.0257416
8.8625	0	-24	24	0	123.135	0	-5.26973	0.066914
8.86875	0	-25	25	0	888.489	0	-5.33357	0.0257416
8.875	0	-24	24	0	-1046.63	0	-5.07315	0.022712
8.88125	0	-24	24	0	-828.936	0	-5.08056	0.0299367
8.8875	0	-25	25	0	-1948.46	0	-4.89917	0.0566599
8.89375	0	-24	24	0	-814.073	0	-5.03274	0.0102303
8.9	0	-24	24	0	2056.84	0	-5.38588	0.0933242
8.90625	0	-24	24	0	-715.033	0	-4.97912	0.0642851
8.9125	0	-23	23	0	80.6264	0	-5.08812	0.0107192
8.91875	0	-23	23	0	-721.207	0	-4.96404	0.0205883
8.925	0	-24	24	0	468.088	0	-5.07007	0.111917
8.93125	0	-23	23	0	-554.927	0	-4.94038	0.0107192
8.9375	0	-23	23	0	-114.043	0	-4.96855	0.0257416
8.94375	0	-23	23	0	60.465	0	-4.97145	0.0257416
8.95	0	-22	22	0	1610.69	0	-5.16269	0.0843406
8.95625	0	-24	24	0	-386.254	0	-4.84416	0.0318
8.9625	0	-22	22	0	-1272.37	0	-4.74275	0.0411484
8.96875	0	-23	23	0	369.496	0	-4.9222	0.0320085
8.975	0	-24	24	0	-2391.18	0	-4.52957	0.0843406
8.98125	0	-22	22	0	378.731	0	-4.89688	0.0577216
8.9875	0	-24	24	0	-691.325	0	-4.7	0.00471262
8.99375	0	-22	22	0	-1181.07	0	-4.63959	0.0843406
9	0	-22	22	0	-640.819	0	-4.69747	0.0165493
9.00625	0	-23	23	0	-211.956	0	-4.70344	0.0580181
9.0125	0	-22	22	0	682.936	0	-4.80773	0.0396341
9.01875	0	-22	22	0	-28.4103	0	-4.70189	0.0252887
9.025	0	-22	22	0	-190.504	0	-4.6526	0.0438813
9.03125	0	-21	21	0	-104.64	0	-4.66167	0.0148783
9.0375	0	-22	22	0	669.818	0	-4.72362	0.0438813
9.04375	0	-22	22	0	-1160.74	0	-4.46629	0.103735
9.05	0	-21	21	0	12.9	0	-4.61143	0.0107192
9.05625	0	-22	22	0	832.984	0	-4.68294	0.0766111
9.0625	0	-21	21	0	-1137.86	0	-4.41278	0.0165493
9.06875	0	-21	21	0	647.092	0	-4.64168	0.0995916
9.075	0	-22	22	0	-566.938	0	-4.43306	0.0582266
9.08125	0	-20	20	0	-227.192	0	-4.48329	0.0643894
9.0875	0	-22	22	0	-28.8302	0	-4.46239	0.00662803
9.09375	0	-22	22	0	-913.971	0	-4.33755	0.00704479
9.1	0	-21	21	0	-1181.18	0	-4.2984	0.0121141
9.10625	0	-23	23	0	1039.93	0	-4.53347	0.0535262
9.1125	0	-21	21	0	211.204	0	-4.43391	0.00704479
9.11875	3	-21	24	2030.73	1414.28	810000	-4.24267	0.0256892
9.125	41	-19	60	11390.7	2379.01	1.98E+06	-2.60219	0.0196308
9.13125	158	-5	163	26780.7	4030.01	3.06E+06	0.575403	0.0175637
9.1375	398	23	375	50765.7	6718.61	4.23E+06	6.1462	0.00913709
9.14375	804	101	703	79655.7	20896.3	5.31E+06	12.3094	0.200309
9.15	1421	-659	2080	118266	116866	6.48E+06	20.4807	0.455686
9.15625	2292	220	2072	160656	147120	7.56E+06	23.576	0.496426
9.1625	3462	1361	2101	213891	195407	8.73E+06	26.5513	0.667361
9.16875	4973	2840	2133	269781	253950	9.81E+06	28.7761	0.914675
9.175	6872	4778	2094	337641	348469	1.10E+07	26.623	0.654686
9.18125	9200	7138	2062	407031	433740	1.21E+07	26.3655	0.855811
9.1875	12003	9956	2047	489516	463825	1.32E+07	35.2532	1.053
9.19375	15323	13341	1982	572406	588800	1.43E+07	30.9792	1.11192
9.2	19201	17254	1947	665906	633176	1.40E+07	39.1189	1.1834
9.20625	23621	21799	1822	746125	787167	1.29E+07	29.9263	1.1981
9.2125	28542	26857	1685	825690	823412	1.17E+07	35.8146	0.868136
9.21875	33915	32453	1462	890328	962694	9.80E+06	25.5012	1.14879
9.225	39665	39287	378	945848	898808	7.46E+06	31.4096	1.39678
9.23125	45703	45163	540	983565	937584	5.29E+06	33.2901	1.27992
9.2375	51942	51432	510	1.01E+06	1.04E+06	2.95E+06	23.8512	0.883069
9.24375	58293	57949	344	1.02E+06	1.06E+06	779250	19.9684	0.379248
9.25	64669	64635	34	1.02E+06	1.08E+06	-1.57E+06	14.1098	0.301006
9.25625	70981	71270	-289	1.00E+06	1.04E+06	-3.74E+06	13.1646	0.109907
9.2625	77140	77811	-671	968198	1.03E+06	-6.10E+06	5.76504	0.153088
9.26875	83058	84059	-1001	924516	1.01E+06	-8.28E+06	-0.953886	0.0101781
9.275	88647	88904	-257	862291	1.00E+06	-1.07E+07	-1.37623	0.177385
9.28125	93818	95793	-1975	792981	861905	-1.21E+07	-12.836	0.0858086
9.2875	98516	99557	-1041	710496	824588	-1.32E+07	-8.10616	0.0141493
9.29375	102695	104860	-2165	627606	561739	-1.43E+07	1.9168	0.00850745
9.3	106318	107310	-992	534105	539487	-1.40E+07	3.24297	0.0296655
9.30625	109397	110596	-1199	453887	472470	-1.29E+07	-2.52878	0.010251
9.3125	111976	113245	-1269	374322	356471	-1.17E+07	0.800474	0.0165493
9.31875	114100	115358	-1258	307653	286015	-1.06E+07	0.170595	0.000621578
9.325	115812	116921	-1109	242773	210503	-9.44E+06	2.41733	0.0142692
9.33125	117156	118088	-932	189666	151061	-8.35E+06	4.1011	0.0246999
9.3375	118178	118932	-754	139486	104057	-7.18E+06	4.55584	0.0318
9.34375	118920	119456	-536	99958.5	72374.4	-6.09E+06	5.09737	0.0250802
9.35	119428	119808	-380	64505.1	39118.5	-4.91E+06	5.85603	0.0202758
9.35625	119745	119963	-218	38592.1	14895.6	-3.82E+06	7.00307	0.0293117
9.3625	119916	120001	-85	17922.5	-2011.28	-2.63E+06	7.63255	0.101475
9.36875	119986	119995	-9	5715	-1946.41	-1.53E+06	6.59667	0.0557902
9.375	119999	119991	8	80	-145.18	-281425	5.68297	0.0576014
9.38125	120000	119990	10	0	-829.639	0	5.77049	0.0788794
9.3875	120000	119990	10	0	533.305	0	5.60074	0.0616768
9.39375	120000	119989	11	0	1492.88	0	5.49814	0.135636
9.4	120000	119989	11	0	-374.926	0	5.7574	0.0654352
9.40625	120000	119989	11	0	206.141	0	5.68775	0.0663408
9.4125	120000	119989	11	0	22.2712	0	5.72532	0.018433
9.41875	120000	119989	11	0	-1264.77	0	5.9115	0.0779424
9.425	120000	119989	11	0	23.4216	0	5.74163	0.0293117
9.43125	120000	119989	11	0	-294.614	0	5.79385	0.0877907
9.4375	120000	119990	10	0	763.997	0	5.66046	0.0371817
9.44375	120000	119989	11	0	500.104	0	5.72244	0.0389205
9.45	120000	119989	11	0	-90.6098	0	5.81366	0.056732
9.45625	120000	119990	10	0	1112.47	0	5.64237	0.0850265
9.4625	120000	119988	12	0	-641.051	0	5.90269	0.0314924
9.46875	120000	119990	10	0	-573.972	0	5.88848	0.0755741
9.475	120000	119989	11	0	786.744	0	5.72932	0.0745957
9.48125	120000	119989	11	0	-191.071	0	5.87057	0.0263708
9.4875	120000	119989	11	0	-959.519	0	5.98828	0.0592407
9.49375	120000	119989	11	0	269.315	0	5.82825	0.0592407
9.5	120000	119989	11	0	-341.852	0	5.91747	0.0197551
9.50625	120000	119991	9	0	1746.56	0	5.62586	0.0293117
9.5125	120000	119991	9	0	1729.89	0	5.64601	0.0457491
9.51875	120000	119990	10	0	364.955	0	5.84667	0.0557902
9.525	120000	119990	10	0	148.235	0	5.87451	0.0251164
9.53125	120000	119990	10	0	120.809	0	5.89752	0.0860157
9.5375	120000	119991	9	0	17.0206	0	5.90487	0.0745279
9.54375	120000	119990	10	0	-759.375	0	6.03465	0.0463218
9.55	120000	119990	10	0	491.514	0	5.87965	0.086953
9.55625	120000	119991	9	0	1114.08	0	5.79732	0.0813204
9.5625	120000	119990	10	0	170.281	0	5.93623	0.0522764
9.56875	120000	119990	10	0	-47.6138	0	5.98125	0.00955323
9.575	120000	119990	10	0	-171.296	0	6.00262	0.0745957
9.58125	120000	119990	10	0	-107.005	0	6.00451	0.0498719
9.5875	120000	119990	10	0	-1461.4	0	6.20136	0.0825699
9.59375	120000	119991	9	0	700.997	0	5.90416	0.0192866
9.6	120000	119990	10	0	-1853.17	0	6.27005	0.0672149
9.60625	120000	119990	10	0	-555.09	0	6.09948	0.0731901
9.6125	120000	119990	10	0	-463.667	0	6.09789	0.0850265
9.61875	120000	119991	9	0	-334.616	0	6.07316	0.0761988
9.625	120000	119991	9	0	1031.6	0	5.90202	0.0263708
9.63125	120000	119990	10	0	-1267.79	0	6.23921	0.04831
9.6375	120000	119991	9	0	-321.127	0	6.11256	0.0860157
9.64375	120000	119991	9	0	-618.349	0	6.14829	0.0592407
9.65	120000	119991	9	0	-253.455	0	6.1135	0.052797
9.65625	120000	119992	8	0	1738.9	0	5.84091	0.056732
9.6625	120000	119991	9	0	797.29	0	5.99759	0.0738669
9.66875	120000	119991	9	0	342.079	0	6.07122	0.105238
9.675	120000	119992	8	0	436.126	0	6.04399	0.0511831
9.68125	120000	119991	9	0	-1216.66	0	6.29568	0.0457491
9.6875	120000	119991	9	0	-83.7903	0	6.14614	0.0522764
9.69375	120000	119992	8	0	1027.19	0	5.99024	0.0788794
9.7	120000	119991	9	0	-327.493	0	6.19299	0.0138369
9.70625	120000	119993	7	0	-224.215	0	6.16349	0.0965349
9.7125	120000	119991	9	0	739.102	0	6.07736	0.100845
9.71875	120000	119991	9	0	-1299.86	0	6.34668	0.0327418
9.725	120000	119992	8	0	507.82	0	6.09046	0.0629312
9.73125	120000	119992	8	0	2564.18	0	5.83731	0.0929801
9.7375	120000	119993	7	0	1098.5	0	6.04787	0.0426314
9.74375	120000	119992	8	0	967.04	0	6.07812	0.0469151
9.75	120000	119992	8	0	1287.98	0	6.03994	0.0463218
9.75625	120000	119993	7	0	-295.418	0	6.2391	0.0293117
9.7625	120000	119992	8	0	60.7617	0	6.20581	0.0254809
9.76875	120000	119993	7	0	-168.929	0	6.2392	0.0576014
9.775	120000	119993	7	0	-158.686	0	6.24119	0.0634518
9.78125	120000	119992	8	0	-406.34	0	6.30263	0.0382799
9.7875	120000	119992	8	0	-1706.57	0	6.46905	0.0742156
9.79375	120000	119993	7	0	-1334.55	0	6.41729	0.0382799
9.8	120000	119992	8	0	368.951	0	6.21832	0.0545769
9.80625	120000	119993	7	0	475.015	0	6.19073	0.091106
9.8125	120000	119993	7	0	995.228	0	6.14368	0.0760899
9.81875	120000	119993	7	0	2134.71	0	5.9929	0.0564717
9.825	120000	119992	8	0	-284.318	0	6.32748	0.0760899
9.83125	120000	119992	8	0	141.47	0	6.28648	0.0982421
9.8375	120000	119994	6	0	1744.94	0	6.04991	0.0616768
9.84375	120000	119994	6	0	648.024	0	6.19493	0.0464466
9.85	120000	119993	7	0	398.295	0	6.26783	0.0638731
9.85625	120000	119994	6	0	-1516.36	0	6.50728	0.0416943
9.8625	120000	119994	6	0	1591.75	0	6.09337	0.0731901
9.86875	120000	119994	6	0	-420.689	0	6.3735	0.0583037
9.875	120000	119995	5	0	832.774	0	6.2022	0.0522764
9.88125	120000	119994	6	0	847.362	0	6.23206	0.0548892
9.8875	120000	119994	6	0	70.4563	0	6.32292	0.0860157
9.89375	120000	119994	6	0	-687.674	0	6.43128	0.0240388
9.9	120000	119995	5	0	-1370.45	0	6.51967	0.0663408
9.90625	120000	119995	5	0	-275.28	0	6.37292	0.0374421
9.9125	120000	119994	6	0	1759.2	0	6.12465	0.107169
9.91875	120000	119994	6	0	-918.069	0	6.48484	0.0650391
9.925	120000	119995	5	0	1517.81	0	6.15163	0.0293117
9.93125	120000	119994	6	0	231.115	0	6.34172	0.0557902
9.9375	120000	119995	5	0	-83.2278	0	6.37174	0.0457491
9.94375	120000	119994	6	0	717.896	0	6.29608	0.114394
9.95	120000	119996	4	0	1480.28	0	6.15428	0.0860157
9.95625	120000	119995	5	0	-540.516	0	6.44334	0.0327418
9.9625	120000	119995	5	0	1311.51	0	6.2107	0.0240388
9.96875	120000	119995	5	0	-40.5549	0	6.4014	0.0592407
9.975	120000	119996	4	0	-59.4544	0	6.395	0.0426314
9.98125	120000	119994	6	0	-917.946	0	6.53933	0.0965301
9.9875	120000	119995	5	0	-491.666	0	6.47063	0.0548892
9.99375	120000	119995	5	0	-1026.31	0	6.54796	0.0246999
10	120000	119996	4	0	-141.148	0	6.43271	0.0318204
10.00625	120000	119996	4	0	-510.447	0	6.46877	0.0379675
10.0125	120000	119995	5	0	949.433	0	6.29991	0.0293117
10.01875	120000	119996	4	0	103.9	0	6.40421	0.0465822
10.025	120000	119996	4	0	-1350.43	0	6.60828	0.0465822
10.03125	120000	119997	3	0	-563.435	0	6.4788	0.0676314
10.0375	120000	119996	4	0	-265.874	0	6.45838	0.0221912
10.04375	120000	119997	3	0	-498.807	0	6.48042	0.0583037
10.05	120000	119997	3	0	-1419.03	0	6.594	0.0318204
10.05625	120000	119998	2	0	583.45	0	6.32736	0.108376
10.0625	120000	119995	5	0	-337.131	0	6.4904	0.0957491
10.06875	120000	119996	4	0	-565.22	0	6.52658	0.0450724
10.075	120000	119997	3	0	-184.248	0	6.45478	0.129322
10.08125	120000	119997	3	0	1898.5	0	6.19007	0.116169
10.0875	120000	119997	3	0	-1271.71	0	6.6046	0.0760899
10.09375	120000	119996	4	0	375.756	0	6.41176	0.097196
10.1	120000	119997	3	0	251.159	0	6.41808	0.0982421
10.10625	120000	119997	3	0	2067.55	0	6.18071	0.0654352
10.1125	120000	119996	4	0	884.71	0	6.35292	0.0761988
10.11875	120000	119997	3	0	-245.712	0	6.49613	0.0548892
10.125	120000	119998	2	0	98.6358	0	6.43405	0.0645706
10.13125	120000	119996	4	0	1069.37	0	6.3417	0.0877907
10.1375	120000	119997	3	0	-2330.73	0	6.77285	0.113774
10.14375	120000	119998	2	0	1283.58	0	6.27775	0.107169
10.15	120000	119996	4	0	-13.0483	0	6.49035	0.0240388
10.15625	120000	119998	2	0	559.344	0	6.39226	0.0399507
10.1625	120000	119996	4	0	614.716	0	6.41349	0.0755741
10.16875	120000	119996	4	0	-411.056	0	6.55913	0.0263708
10.175	120000	119997	3	0	-321.325	0	6.52969	0.052797
10.18125	120000	119997	3	0	-1483.52	0	6.68341	0.0293117
10.1875	120000	119998	2	0	2.70651	0	6.47728	0.0848703
10.19375	120000	119998	2	0	908.41	0	6.35532	0.0877907
10.2	120000	119997	3	0	-1644.92	0	6.71503	0.0915538
10.20625	120000	119997	3	0	-632.421	0	6.58259	0.041377
10.2125	120000	119997	3	0	1783.37	0	6.27457	0.0548892
10.21875	120000	119998	2	0	389.462	0	6.44652	0.063717
10.225	120000	119999	1	0	764.993	0	6.38016	0.0616768
10.23125	120000	119996	4	0	-667.959	0	6.6198	0.0290514
10.2375	120000	119999	1	0	-1391.43	0	6.66889	0.0192866
10.24375	120000	119998	2	0	1044.86	0	6.35296	0.0678917
10.25	120000	119998	2	0	-1739.25	0	6.74748	0.0565601
10.25625	120000	119998	2	0	-394.065	0	6.55099	0.0742156
10.2625	120000	119998	2	0	-546.56	0	6.57677	0.0761988
10.26875	120000	119998	2	0	-779.264	0	6.61402	0.0883682
10.275	120000	119999	1	0	-650.035	0	6.58614	0.0760899
10.28125	120000	119998	2	0	983.049	0	6.38964	0.0877907
10.2875	120000	119998	2	0	-114.501	0	6.53622	0.0221912
10.29375	120000	119998	2	0	-437.548	0	6.57308	0.0704004
10.3	120000	119998	2	0	-989.931	0	6.66431	0.0290514
10.30625	120000	119998	2	0	-388.475	0	6.57286	0.041377
10.3125	120000	119999	1	0	1026.43	0	6.37964	0.0318204
10.31875	120000	119999	1	0	-745.72	0	6.60838	0.0761988
10.325	120000	120000	0	0	-406.881	0	6.54945	0.121911
10.33125	120000	119998	2	0	-175.563	0	6.55433	0.0634518
10.3375	120000	119999	1	0	369.6	0	6.46831	0.0672149
10.34375	120000	120001	-1	0	1557.78	0	6.2859	0.0682562
10.35	120000	119998	2	0	-926.826	0	6.67033	0.0326014
10.35625	120000	119999	1	0	960.623	0	6.39445	0.0929801
10.3625	120000	119998	2	0	-86.4034	0	6.54813	0.106279
10.36875	120000	120001	-1	0	-1164.4	0	6.65393	0.0464466
10.375	120000	119999	1	0	553.568	0	6.45234	0.0638731
10.38125	119993	119997	-4	-2975.73	-2469.6	-990000	6.38671	0.0457491
10.3875	119945	119994	-49	-13505.7	-2109.98	-2.16E+06	4.32618	0.0393212
10.39375	119812	119980	-168	-29975.7	-2839.8	-3.24E+06	0.686469	0.0175637
10.4	119548	119949	-401	-55130.7	-7991.55	-4.41E+06	-4.93215	0.0130201
10.40625	119111	119852	-741	-85100.7	-25766.8	-5.49E+06	-10.9041	0.0977179
10.4125	118457	120414	-1957	-124881	-114812	-6.66E+06	-18.2106	0.23253
10.41875	117541	119498	-1957	-168351	-175821	-7.74E+06	-17.6561	0.353704
10.425	116320	118288	-1968	-222756	-234711	-8.91E+06	-19.1677	0.447979
10.43125	114749	116708	-1959	-279726	-266048	-9.99E+06	-24.4743	0.674557
10.4375	112785	114669	-1884	-348756	-384864	-1.12E+07	-18.9932	0.429699
10.44375	110384	112181	-1797	-419226	-459233	-1.22E+07	-19.3596	0.396167
10.45	107501	109231	-1730	-502881	-483708	-1.34E+07	-28.4685	0.812075
10.45625	104094	105728	-1634	-586851	-567859	-1.45E+07	-29.0123	0.793639
10.4625	100126	101663	-1537	-679727	-694287	-1.38E+07	-25.6108	1.21263
10.46875	95623	97037	-1414	-758862	-747552	-1.27E+07	-28.9329	1.07072
10.475	90626	91840	-1214	-837253	-892708	-1.15E+07	-19.5367	1.14713
10.48125	85187	85351	-164	-899861	-845276	-9.44E+06	-23.8698	0.41679
10.4875	79385	79765	-380	-953036	-942093	-7.10E+06	-21.1478	1.02257
10.49375	73309	73768	-459	-988588	-1.02E+06	-4.93E+06	-16.6728	0.876983
10.5	67046	67429	-383	-1.01E+06	-1.05E+06	-2.59E+06	-14.8323	0.442743
10.50625	60685	60836	-151	-1.02E+06	-1.05E+06	-418125	-13.3997	0.156733
10.5125	54314	54163	151	-1.02E+06	-1.07E+06	1.93E+06	-7.02124	0.0769288
10.51875	48020	47497	523	-996750	-1.06E+06	4.10E+06	-1.04681	0.0294685
10.525	41894	41038	856	-961827	-1.02E+06	6.46E+06	2.60605	0.0111881
10.53125	36022	34865	1157	-915958	-943371	8.65E+06	2.37966	0.0133165
10.5375	30495	29088	1407	-851256	-900614	1.12E+07	9.02718	0.00596696
10.54375	25396	23870	1526	-780786	-768638	1.22E+07	3.91867	0.0409658
10.55	20779	19283	1496	-697131	-662210	1.34E+07	1.26997	0.0847717
10.55625	16686	15176	1510	-613161	-643848	1.45E+07	11.2273	0.0504026
10.5625	13153	12512	641	-520284	-630742	1.38E+07	14.6142	0.10274
10.56875	10157	9131	1026	-441149	-527533	1.27E+07	16.1084	0.161239
10.575	7654	6442	1212	-362758	-382878	1.15E+07	10.3444	0.200309
10.58125	5599	4411	1188	-297174	-308440	1.04E+07	9.40969	0.052979
10.5875	3949	2919	1030	-233469	-199320	9.26E+06	2.81143	0.0296655
10.59375	2659	1874	785	-181448	-144451	8.17E+06	0.643132	0.00318228
10.6	1685	1199	486	-132445	-93922.1	7.00E+06	-2.21231	0.00328657
10.60625	983	688	295	-94005	-64033.2	5.91E+06	-2.39854	0.022712
10.6125	509	410	99	-59731.7	-32949.3	4.73E+06	-3.8127	0.0351419
10.61875	218	265	-47	-34910.3	-15458.3	3.64E+06	-4.17372	0.0299888
10.625	66	217	-151	-15428.4	-1567.56	2.45E+06	-4.5222	0.00396329
10.63125	8	223	-215	-4327.31	1011.07	1.34E+06	-4.13528	0.0299367
10.6375	0	221	-221	0	737.159	0	-3.69556	0.0505491
10.64375	0	222	-222	0	-566.186	0	-3.74397	0.000621578
10.65	0	221	-221	0	-814.763	0	-3.93802	0.00182378
10.65625	0	219	-219	0	345.797	0	-4.2708	0.0382233
10.6625	0	220	-220	0	-2475.08	0	-4.13158	0.000569437
10.66875	0	219	-219	0	1196.66	0	-4.83207	0.0843406
10.675	0	218	-218	0	-1253.73	0	-4.70927	0.0149826
10.68125	0	217	-217	0	-281.435	0	-5.03179	0.0195787
10.6875	0	214	-214	0	-1137.29	0	-5.10899	0.0397381
10.69375	0	213	-213	0	643.286	0	-5.5479	0.0582266
10.7	0	211	-211	0	-1014.45	0	-5.5175	0.0689333
10.70625	0	207	-207	0	-1818.96	0	-5.56519	0.0102823
10.7125	0	205	-205	0	-2983.43	0	-5.60169	0.00391115
10.71875	0	197	-197	0	-2318.49	0	-5.80423	0.143533
10.725	0	194	-194	0	32.5391	0	-6.28043	0.0102303
10.73125	0	191	-191	0	550.832	0	-6.49063	0.0196308
10.7375	0	183	-183	0	-2204.36	0	-6.2262	0.0299367
10.74375	0	179	-179	0	-938.114	0	-6.53205	0.0330703
10.75	0	167	-167	0	-1461.48	0	-6.50938	0.0160805
10.75625	0	158	-158	0	-1687.55	0	-6.54033	0.124086
10.7625	0	149	-149	0	-681.531	0	-6.74085	0.0413048
10.76875	0	141	-141	0	-1892.27	0	-6.64282	0.0318
10.775	0	133	-133	0	76.9584	0	-6.94271	0.0689854
10.78125	0	124	-124	0	-2301.89	0	-6.67616	0.0329139
10.7875	0	118	-118	0	-1543.21	0	-6.82706	0.0945425
10.79375	0	111	-111	0	-2437.87	0	-6.74513	0.0382233
10.8	0	106	-106	0	-1340.79	0	-6.97322	0.0258457
10.80625	0	98	-98	0	-675.127	0	-7.04827	0.0812591
10.8125	0	94	-94	0	782.018	0	-7.30434	0.137718
10.81875	0	87	-87	0	2252.43	0	-7.51884	0.0319565
10.825	0	81	-81	0	632.969	0	-7.31577	0.068777
10.83125	0	77	-77	0	-63.4673	0	-7.27508	0.0391812
10.8375	0	68	-68	0	-1533.3	0	-7.04228	0.0642851
10.84375	0	64	-64	0	-330.785	0	-7.23687	0.0274124
10.85	0	61	-61	0	-1281.54	0	-7.1631	0.0258455
10.85625	0	54	-54	0	-817.073	0	-7.18117	0.0148783
10.8625	0	45	-45	0	2089.73	0	-7.5182	0.0974675
10.86875	0	42	-42	0	-881.64	0	-7.14938	0.0520636
10.875	0	40	-40	0	-1983.87	0	-7.03139	0.0438813
10.88125	0	38	-38	0	-2056.06	0	-7.04548	0.129745
10.8875	0	32	-32	0	-899.17	0	-7.15466	0.0391812
10.89375	0	29	-29	0	-1704.22	0	-7.06014	0.150149
10.9	0	26	-26	0	2541.99	0	-7.61885	0.122119
10.90625	0	20	-20	0	34.5564	0	-7.22806	0.172572
10.9125	0	20	-20	0	-1109.91	0	-7.11311	0.211256
10.91875	0	17	-17	0	-1889.69	0	-7.01034	0.0935328
10.925	0	15	-15	0	2630.6	0	-7.57804	0.108783
10.93125	0	14	-14	0	-1229.95	0	-7.08638	0.107113
10.9375	0	9	-9	0	-663.528	0	-7.09916	0.118028
10.94375	0	6	-6	0	-1480.57	0	-6.97392	0.097624
10.95	0	7	-7	0	-290.831	0	-7.15848	0.284482
10.95625	0	2	-2	0	-2605.2	0	-6.79811	0.118028
10.9625	0	0	0	0	-797.233	0	-7.03034	0.0274124
10.96875	0	-2	2	0	-289.109	0	-7.07159	0.0395296
10.975	0	-4	4	0	-1275.62	0	-6.92686	0.0536304
10.98125	0	-5	5	0	1181	0	-7.21696	0.1404
10.9875	0	-7	7	0	-572.1	0	-6.96982	0.0606467
10.99375	0	-8	8	0	-143.509	0	-6.99969	0.117419
11	0	-10	10	0	-1322.39	0	-6.819	0.0781778
11.00625	0	-10	10	0	864.313	0	-7.09759	0.0843406
11.0125	0	-11	11	0	-749.608	0	-6.86944	0.137927
11.01875	0	-12	12	0	-1957.59	0	-6.69777	0.122119
11.025	0	-13	13	0	-3322.62	0	-6.48757	0.0520636
11.03125	0	-13	13	0	359.051	0	-6.96132	0.160855
11.0375	0	-16	16	0	-7.19799	0	-6.86575	0.0193702
11.04375	0	-16	16	0	1431.7	0	-7.02961	0.0196308
11.05	0	-17	17	0	1359.41	0	-6.99464	0.149644
11.05625	0	-18	18	0	-1161.59	0	-6.63569	0.0935328
11.0625	0	-17	17	0	1169.75	0	-6.93401	0.0689856
11.06875	0	-18	18	0	-613.38	0	-6.68735	0.133331
11.075	0	-20	20	0	-928.753	0	-6.59892	0.0351419
11.08125	0	-18	18	0	-228.064	0	-6.69363	0.0628226
11.0875	0	-22	22	0	-502.418	0	-6.58704	0.0381712
11.09375	0	-22	22	0	-1527.47	0	-6.43578	0.0689854
11.1	0	-22	22	0	937.616	0	-6.74653	0.154745
11.10625	0	-24	24	0	-1725.89	0	-6.33521	0.149644
11.1125	0	-23	23	0	156.722	0	-6.57457	0.0196308
11.11875	0	-22	22	0	-134.588	0	-6.54737	0.0761581
